#! FIELDS time phi psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 0.000000 -1.396360 1.172687
 1.000000 -1.365655 0.957865
 2.000000 -0.983391 0.801444
 3.000000 -0.992565 1.555582
 4.000000 -1.392529 0.706419
 5.000000 -1.166464 -0.793409
 6.000000 3.018084 3.082224
 7.000000 -1.584921 0.320125
 8.000000 -2.173691 -2.888042
 9.000000 -1.423540 1.483819
 10.000000 -2.752715 -3.115000
 11.000000 -2.233981 2.197328
 12.000000 -1.663920 0.669773
 13.000000 -1.328701 2.885250
 14.000000 -3.086193 2.730888
 15.000000 -1.547705 0.569779
 16.000000 -1.427817 0.635905
 17.000000 -1.526355 0.537535
 18.000000 -1.426797 2.469768
 19.000000 -2.968920 2.951742
 20.000000 -1.352436 0.479970
 21.000000 -1.313845 1.187465
 22.000000 -1.264917 1.205091
 23.000000 -2.855867 -2.760212
 24.000000 -3.062099 2.704543
 25.000000 -2.777817 3.096884
 26.000000 -2.725251 2.813194
 27.000000 -3.095447 2.965061
 28.000000 3.120945 3.112258
 29.000000 3.138988 2.901316
 30.000000 -3.004097 3.077716
 31.000000 -2.583536 2.185148
 32.000000 -1.913714 2.189205
 33.000000 -3.042791 -2.512584
 34.000000 -0.950478 1.454900
 35.000000 -1.382259 0.777326
 36.000000 -2.075464 1.877194
 37.000000 -2.052591 1.689875
 38.000000 -1.578070 0.893572
 39.000000 -1.228611 0.749483
 40.000000 -1.214738 2.006843
 41.000000 -2.387608 3.027951
 42.000000 -0.985919 0.052006
 43.000000 -2.720079 2.695343
 44.000000 -1.281147 -0.196557
 45.000000 -2.129554 2.687849
 46.000000 -2.445310 3.107980
 47.000000 -2.937192 3.047994
 48.000000 -2.717885 2.823480
 49.000000 -2.171354 2.562346
 50.000000 -2.859290 2.719392
 51.000000 -1.066144 2.258318
 52.000000 -2.921124 2.896115
 53.000000 -1.818098 2.160783
 54.000000 -2.902501 -2.933449
 55.000000 -1.924318 2.546176
 56.000000 -2.550968 2.500881
 57.000000 -2.711931 2.884064
 58.000000 -2.717866 -3.122196
 59.000000 -2.825057 -3.085684
 60.000000 -3.070250 -2.975026
 61.000000 -2.969669 3.034532
 62.000000 -2.550562 2.683157
 63.000000 -2.515471 2.608885
 64.000000 -2.604466 3.012611
 65.000000 -2.701607 2.740279
 66.000000 -2.371379 3.021266
 67.000000 -2.534859 -3.035935
 68.000000 -2.817068 3.052428
 69.000000 -2.971299 2.974258
 70.000000 -2.702169 2.794307
 71.000000 -2.925378 2.834840
 72.000000 -0.992933 0.345654
 73.000000 -1.400227 0.594246
 74.000000 -1.246593 0.777124
 75.000000 -1.151855 0.429478
 76.000000 -1.388748 -0.074047
 77.000000 -1.670351 0.356030
 78.000000 -1.112763 0.731816
 79.000000 -1.487501 0.938688
 80.000000 -2.833681 -3.077374
 81.000000 -1.707257 1.611797
 82.000000 -2.785524 0.296854
 83.000000 3.064147 -2.667181
 84.000000 -1.383740 -0.116293
 85.000000 -1.710289 1.754173
 86.000000 -0.647378 0.251635
 87.000000 -1.333820 0.775892
 88.000000 -1.622976 1.341346
