#! FIELDS time phi psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 0.000000 -1.396360 1.172687
 1.000000 -1.066188 0.494873
 2.000000 -2.825486 3.138975
 3.000000 -1.387930 2.029110
 4.000000 -2.684832 -2.425963
 5.000000 -2.693626 1.268162
 6.000000 -1.401616 1.222313
 7.000000 -2.993625 3.139784
 8.000000 -1.112445 0.398102
 9.000000 -1.513540 0.688456
 10.000000 -1.357360 0.801981
 11.000000 -1.036564 -0.126637
 12.000000 -0.999643 2.535984
 13.000000 -2.634453 2.699215
 14.000000 -2.280667 -3.076898
 15.000000 -2.660274 2.564292
 16.000000 -2.003670 3.027125
 17.000000 -1.190389 0.619993
 18.000000 -2.336219 -3.107016
 19.000000 -2.456014 -2.939761
 20.000000 -2.623179 3.074021
 21.000000 -2.444068 2.943120
 22.000000 -2.454905 2.886846
 23.000000 -2.429920 2.758407
 24.000000 -2.940984 3.079434
 25.000000 -1.382091 0.434744
 26.000000 -1.303999 2.591640
 27.000000 -2.382937 2.214408
 28.000000 -2.054261 1.754087
 29.000000 -1.458506 1.014413
 30.000000 -1.237968 0.233463
 31.000000 -1.740323 0.482639
 32.000000 -1.414449 1.143139
 33.000000 -1.091797 0.034308
 34.000000 -1.076638 0.861839
 35.000000 -1.478344 0.875774
 36.000000 -1.734710 2.003137
 37.000000 -1.989125 2.136426
 38.000000 -2.534247 -2.619914
 39.000000 -1.367075 1.311818
 40.000000 -1.460128 0.760759
 41.000000 -1.446177 1.299635
 42.000000 -1.432566 1.323762
 43.000000 -1.310259 0.352533
 44.000000 -2.728678 2.141422
 45.000000 -1.149351 2.250459
 46.000000 -1.586867 1.330450
 47.000000 -1.416323 1.001158
 48.000000 -2.434142 2.844895
 49.000000 -2.241966 2.340264
 50.000000 -2.392199 2.817119
 51.000000 -2.172104 2.671569
 52.000000 -1.840708 2.841275
 53.000000 -2.209347 -3.054256
 54.000000 -1.528632 0.981807
 55.000000 -1.756801 -2.769926
 56.000000 -1.062423 1.797368
 57.000000 -1.189543 1.621166
 58.000000 -1.625138 2.030679
 59.000000 -2.397755 -2.883640
 60.000000 -1.728131 1.893650
 61.000000 -1.251047 1.430552
 62.000000 -2.482911 -2.633312
 63.000000 -0.917182 -0.127459
 64.000000 -1.249114 2.466980
 65.000000 -2.633321 -2.731297
 66.000000 -2.503746 1.693321
 67.000000 -2.388566 2.620883
 68.000000 -2.696089 2.968361
 69.000000 -2.671519 -3.109420
 70.000000 -2.785242 2.844286
 71.000000 -2.905205 2.700454
 72.000000 -2.792065 3.001971
 73.000000 -2.977442 2.983387
 74.000000 -2.598721 2.581141
 75.000000 -2.693800 2.617015
 76.000000 -2.680379 2.535270
 77.000000 -2.462118 3.110380
 78.000000 -2.855067 3.018772
 79.000000 -2.515984 2.938851
 80.000000 -2.547209 2.608790
 81.000000 -2.365819 2.911278
 82.000000 -2.226856 2.909300
 83.000000 -2.762789 2.855128
 84.000000 -2.126204 2.522953
 85.000000 -2.452551 2.931012
 86.000000 -2.629953 -3.014974
